"SORTR","YEAR","Level","RESA_NAME","SYSTEMID","SYSTEMNAME","SCHOOLID","SCHOOLNAME","CATEGORY","SUBGROUP","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","PCT_ON_OR_ABOVE_MIDPOINT","LEXILE_BELOW_GRADE_LEVEL","PCT_BELOW_GRADELEVEL","LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","LEXILE_ABOVE_GRADE_LEVEL","PCT_LEXILE_ABOVE_GRADE_LEVEL"
3,2023,"School Level","Pioneer RESA","642","Dawson County","0109","Dawson County Junior High","All Students","All Students","08","305","305",191,"62.623",67,"21.9672",47,"15.4098",43,"14.0984",148,"48.5246"
3,2023,"School Level","Pioneer RESA","642","Dawson County","0103","Kilough Elementary School","All Students","All Students","05","58","58",35,"60.3448",14,"24.1379",9,"15.5172",7,"12.069",28,"48.2759"
3,2023,"School Level","Pioneer RESA","642","Dawson County","0103","Kilough Elementary School","All Students","All Students","03","69","69",41,"59.4203",14,"20.2899",14,"20.2899",17,"24.6377",24,"34.7826"
3,2023,"School Level","Pioneer RESA","642","Dawson County","0111","Riverview Elementary School","All Students","All Students","05","53","53",33,"62.2642",14,"26.4151",6,"11.3208",10,"18.8679",23,"43.3962"
3,2023,"School Level","Pioneer RESA","642","Dawson County","0111","Riverview Elementary School","All Students","All Students","03","57","57",23,"40.3509",14,"24.5614",20,"35.0877",10,"17.5439",13,"22.807"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","4060","Oglethorpe Avenue Elementary School","All Students","All Students","03","84","84",23,"27.381",40,"47.619",21,"25",14,"16.6667",9,"10.7143"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","4060","Oglethorpe Avenue Elementary School","All Students","All Students","05","79","79",27,"34.1772",33,"41.7722",19,"24.0506",10,"12.6582",17,"21.519"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0178","Timothy Elementary School","All Students","All Students","03","58","58",38,"65.5172",7,"12.069",13,"22.4138",14,"24.1379",24,"41.3793"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0178","Timothy Elementary School","All Students","All Students","05","60","60",40,"66.6667",11,"18.3333",9,"15",12,"20",28,"46.6667"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0391","Whit Davis Road Elementary School","All Students","All Students","05","63","63",18,"28.5714",35,"55.5556",10,"15.873",8,"12.6984",10,"15.873"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0391","Whit Davis Road Elementary School","All Students","All Students","03","71","71",25,"35.2113",33,"46.4789",13,"18.3099",17,"23.9437",8,"11.2676"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","1062","Whitehead Road Elementary School","All Students","All Students","05","100","100",43,"43",35,"35",22,"22",15,"15",28,"28"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","1062","Whitehead Road Elementary School","All Students","All Students","03","114","114",44,"38.5965",45,"39.4737",25,"21.9298",24,"21.0526",20,"17.5439"
3,2023,"School Level","Metro RESA","633","Cobb County","0190","Dowell Elementary School","All Students","All Students","03","162","162",72,"44.4444",62,"38.2716",28,"17.284",33,"20.3704",39,"24.0741"
3,2023,"School Level","Metro RESA","633","Cobb County","0190","Dowell Elementary School","All Students","All Students","05","146","146",68,"46.5753",54,"36.9863",24,"16.4384",26,"17.8082",42,"28.7671"
3,2023,"School Level","Metro RESA","633","Cobb County","5056","Due West Elementary School","All Students","All Students","05","104","104",86,"82.6923",6,"5.7692",12,"11.5385",21,"20.1923",65,"62.5"
3,2023,"School Level","Metro RESA","633","Cobb County","5056","Due West Elementary School","All Students","All Students","03","120","120",79,"65.8333",18,"15",23,"19.1667",37,"30.8333",42,"35"
3,2023,"School Level","Metro RESA","633","Cobb County","0299","Durham Middle School","All Students","All Students","08","343","343",278,"81.0496",35,"10.2041",30,"8.7464",46,"13.4111",232,"67.6385"
3,2023,"School Level","Metro RESA","633","Cobb County","1056","East Cobb Middle School","All Students","All Students","08","436","436",249,"57.1101",135,"30.9633",52,"11.9266",68,"15.5963",181,"41.5138"
3,2023,"School Level","Metro RESA","633","Cobb County","0114","East Side Elementary School","All Students","All Students","05","223","223",187,"83.8565",15,"6.7265",21,"9.417",23,"10.3139",164,"73.5426"
3,2023,"School Level","Metro RESA","633","Cobb County","0114","East Side Elementary School","All Students","All Students","03","208","208",158,"75.9615",23,"11.0577",27,"12.9808",60,"28.8462",98,"47.1154"
3,2023,"School Level","Metro RESA","633","Cobb County","5068","Eastvalley Elementary School","All Students","All Students","03","119","119",70,"58.8235",30,"25.2101",19,"15.9664",27,"22.6891",43,"36.1345"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0212","Baker Place Elementary","All Students","All Students","05","175","175",128,"73.1429",18,"10.2857",29,"16.5714",38,"21.7143",90,"51.4286"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0212","Baker Place Elementary","All Students","All Students","03","152","152",102,"67.1053",22,"14.4737",28,"18.4211",41,"26.9737",61,"40.1316"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0188","Blue Ridge Elementary School","All Students","All Students","05","98","98",71,"72.449",18,"18.3673",9,"9.1837",11,"11.2245",60,"61.2245"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0188","Blue Ridge Elementary School","All Students","All Students","03","101","101",66,"65.3465",13,"12.8713",22,"21.7822",31,"30.6931",35,"34.6535"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0190","Brookwood Elementary School","All Students","All Students","03","107","107",64,"59.8131",22,"20.5607",21,"19.6262",32,"29.9065",32,"29.9065"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0190","Brookwood Elementary School","All Students","All Students","05","105","105",63,"60",20,"19.0476",22,"20.9524",23,"21.9048",40,"38.0952"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0208","Cedar Ridge Elementary School","All Students","All Students","03","188","188",120,"63.8298",32,"17.0213",36,"19.1489",59,"31.383",61,"32.4468"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","0208","Cedar Ridge Elementary School","All Students","All Students","05","183","183",115,"62.8415",41,"22.4044",27,"14.7541",38,"20.765",77,"42.0765"
3,2023,"School Level","Central Savannah River RESA","636","Columbia County","2050","Columbia Middle School","All Students","All Students","08","329","329",235,"71.4286",59,"17.9331",35,"10.6383",52,"15.8055",183,"55.6231"
3,2023,"School Level","Metro RESA","644","DeKalb County","1052","Brockett Elementary School","All Students","All Students","03","68","68",26,"38.2353",26,"38.2353",16,"23.5294",15,"22.0588",11,"16.1765"
3,2023,"School Level","Metro RESA","644","DeKalb County","1052","Brockett Elementary School","All Students","All Students","05","72","72",39,"54.1667",18,"25",15,"20.8333",18,"25",21,"29.1667"
3,2023,"School Level","Metro RESA","644","DeKalb County","0191","Browns Mill Elementary School","All Students","All Students","03","58","58",9,"15.5172",34,"58.6207",15,"25.8621",5,"8.6207",4,"6.8966"
3,2023,"School Level","Metro RESA","644","DeKalb County","0191","Browns Mill Elementary School","All Students","All Students","05","58","58",21,"36.2069",20,"34.4828",17,"29.3103",8,"13.7931",13,"22.4138"
3,2023,"School Level","Metro RESA","644","DeKalb County","3052","Canby Lane Elementary School","All Students","All Students","03","74","74",36,"48.6486",25,"33.7838",13,"17.5676",23,"31.0811",13,"17.5676"
3,2023,"School Level","Metro RESA","644","DeKalb County","3052","Canby Lane Elementary School","All Students","All Students","05","69","69",31,"44.9275",24,"34.7826",14,"20.2899",11,"15.942",20,"28.9855"
3,2023,"School Level","Metro RESA","644","DeKalb County","2065","Cary Reynolds Elementary School","All Students","All Students","03","51","51",12,"23.5294",25,"49.0196",14,"27.451",5,"9.8039",7,"13.7255"
3,2023,"School Level","Metro RESA","644","DeKalb County","2065","Cary Reynolds Elementary School","All Students","All Students","05","42","42",13,"30.9524",20,"47.619",9,"21.4286",6,"14.2857",7,"16.6667"
3,2023,"School Level","Metro RESA","644","DeKalb County","0275","Cedar Grove Elementary School","All Students","All Students","05","95","95",31,"32.6316",32,"33.6842",32,"33.6842",19,"20",12,"12.6316"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","2062","Winterville Elementary School","All Students","All Students","05","61","61",29,"47.541",22,"36.0656",10,"16.3934",13,"21.3115",16,"26.2295"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","2062","Winterville Elementary School","All Students","All Students","03","56","56",24,"42.8571",25,"44.6429",7,"12.5",13,"23.2143",11,"19.6429"
3,2023,"School Level","Chattahoochee-Flint RESA","630","Clay County","0204","Clay County Elementary","All Students","All Students","03","17","17",7,"41.1765",6,"35.2941",4,"23.5294",6,"35.2941",1,"5.8824"
3,2023,"School Level","Chattahoochee-Flint RESA","630","Clay County","0204","Clay County Elementary","All Students","All Students","05","13","13",2,"15.3846",6,"46.1538",5,"38.4615",1,"7.6923",1,"7.6923"
3,2023,"School Level","Chattahoochee-Flint RESA","630","Clay County","0104","Clay County Middle School","All Students","All Students","08","29","29",6,"20.6897",15,"51.7241",8,"27.5862",1,"3.4483",5,"17.2414"
3,2023,"School Level","Metro RESA","631","Clayton County","0381","7 Pillars Career Academy","All Students","All Students","08","48","48",14,"29.1667",23,"47.9167",11,"22.9167",5,"10.4167",9,"18.75"
3,2023,"School Level","Metro RESA","631","Clayton County","0177","Adamson Middle School","All Students","All Students","08","197","197",91,"46.1929",80,"40.6091",26,"13.198",33,"16.7513",58,"29.4416"
3,2023,"School Level","Metro RESA","631","Clayton County","1050","Anderson Elementary School","All Students","All Students","03","83","83",16,"19.2771",46,"55.4217",21,"25.3012",11,"13.253",5,"6.0241"
3,2023,"School Level","Metro RESA","631","Clayton County","1050","Anderson Elementary School","All Students","All Students","05","83","83",19,"22.8916",44,"53.012",20,"24.0964",5,"6.0241",14,"16.8675"
3,2023,"School Level","Metro RESA","631","Clayton County","1550","Arnold Elementary School","All Students","All Students","05","85","85",59,"69.4118",17,"20",9,"10.5882",20,"23.5294",39,"45.8824"
3,2023,"School Level","Coastal Plains RESA","635","Colquitt County","4050","Cox Elementary School","All Students","All Students","03","66","66",12,"18.1818",36,"54.5455",18,"27.2727",11,"16.6667",1,"1.5152"
3,2023,"School Level","Metro RESA","644","DeKalb County","5050","Avondale Elementary School","All Students","All Students","03","65","65",25,"38.4615",24,"36.9231",16,"24.6154",9,"13.8462",16,"24.6154"
3,2023,"School Level","Metro RESA","644","DeKalb County","1103","Barack H. Obama Elementary Magnet School of Technology","All Students","All Students","03","146","146",49,"33.5616",77,"52.7397",20,"13.6986",22,"15.0685",27,"18.4932"
3,2023,"School Level","Metro RESA","644","DeKalb County","1103","Barack H. Obama Elementary Magnet School of Technology","All Students","All Students","05","155","155",63,"40.6452",55,"35.4839",37,"23.871",23,"14.8387",40,"25.8065"
3,2023,"School Level","Metro RESA","644","DeKalb County","0475","Bob Mathis Elementary School","All Students","All Students","03","59","59",16,"27.1186",27,"45.7627",16,"27.1186",11,"18.6441",5,"8.4746"
3,2023,"School Level","Metro RESA","644","DeKalb County","0475","Bob Mathis Elementary School","All Students","All Students","05","71","71",26,"36.6197",28,"39.4366",17,"23.9437",11,"15.493",15,"21.1268"
3,2023,"School Level","Metro RESA","644","DeKalb County","4051","Briar Vista Elementary School","All Students","All Students","05","55","55",32,"58.1818",13,"23.6364",10,"18.1818",11,"20",21,"38.1818"
3,2023,"School Level","Metro RESA","644","DeKalb County","4051","Briar Vista Elementary School","All Students","All Students","03","63","63",33,"52.381",14,"22.2222",16,"25.3968",15,"23.8095",18,"28.5714"
3,2023,"School Level","Metro RESA","644","DeKalb County","3051","Briarlake Elementary School","All Students","All Students","05","58","58",40,"68.9655",10,"17.2414",8,"13.7931",6,"10.3448",34,"58.6207"
3,2023,"School Level","Metro RESA","644","DeKalb County","3051","Briarlake Elementary School","All Students","All Students","03","80","80",46,"57.5",15,"18.75",19,"23.75",16,"20",30,"37.5"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","3056","Barrow Elementary School","All Students","All Students","05","59","59",25,"42.3729",22,"37.2881",12,"20.339",5,"8.4746",20,"33.8983"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","3056","Barrow Elementary School","All Students","All Students","03","70","70",39,"55.7143",25,"35.7143",6,"8.5714",15,"21.4286",24,"34.2857"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0296","Burney-Harris-Lyons Middle School","All Students","All Students","08","211","211",118,"55.9242",68,"32.2275",25,"11.8483",30,"14.218",88,"41.7062"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","5056","Chase Street Elementary School","All Students","All Students","05","73","73",48,"65.7534",14,"19.1781",11,"15.0685",5,"6.8493",43,"58.9041"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","5056","Chase Street Elementary School","All Students","All Students","03","68","68",39,"57.3529",21,"30.8824",8,"11.7647",11,"16.1765",28,"41.1765"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","1058","Clarke Middle School","All Students","All Students","08","220","220",112,"50.9091",87,"39.5455",21,"9.5455",19,"8.6364",93,"42.2727"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0191","Cleveland Road Elementary School","All Students","All Students","05","41","41",20,"48.7805",10,"24.3902",11,"26.8293",5,"12.1951",15,"36.5854"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0191","Cleveland Road Elementary School","All Students","All Students","03","40","40",16,"40",13,"32.5",11,"27.5",10,"25",6,"15"
3,2023,"School Level","Northeast Georgia RESA","629","Clarke County","0196","Coile Middle School","All Students","All Students","08","236","236",75,"31.7797",118,"50",43,"18.2203",34,"14.4068",41,"17.3729"
3,2023,"School Level","Metro RESA","633","Cobb County","0298","Cheatham Hill Elementary School","All Students","All Students","05","178","178",106,"59.5506",42,"23.5955",30,"16.8539",26,"14.6067",80,"44.9438"
3,2023,"School Level","Metro RESA","633","Cobb County","0298","Cheatham Hill Elementary School","All Students","All Students","03","166","166",94,"56.6265",36,"21.6867",36,"21.6867",54,"32.5301",40,"24.0964"
3,2023,"School Level","Metro RESA","633","Cobb County","0102","City View Elementary School","All Students","All Students","03","154","154",27,"17.5325",90,"58.4416",37,"24.026",20,"12.987",7,"4.5455"
